0,1,2,3,4
"SI.
no.",Division,Name of institution,"Year of
establishment","No. of
seats"
145,,"The Green Medical Assistant Training School,
Dhaka Bypass Road, Pabna",2015,50
146,,"Pabna Ideal Medical Assistant Training School,
Salgaria, Pabna",2015,50
147,,"Asian Medical Assistant Training School,
Sreerampur, Sherpur, Bogra",2015,50
148,,"Neuron Medical Assistant Training School, Boalia, Rajshahi",2015,50
149,,"Ullapara Medical Assistant Training School,
Ullapara, Sirajganj",2012,25
150,Khulna,"Khulna Medical Assistant Training School (MATS), Khulna",2011,120
151,,"Dr. Liza Raton Medical Assistant Training School,
42/1 NS Road, Kushtia",2011,75
152,,"JM Medical Assistant Training School, Jessore Sadar,
Rail Road, Jessore",2015,50
153,,"The Modern Medical Assistant Training School,
(Modern MATS), Khanjahan Ali Road, Khulna",2015,50
154,,"Alo Medical Assistant Training School, Alobhaban,
NS Road, Kushtia",2011,80
155,,"Chuadanga Ideal Medical Assistant Training School
(MATS), Alamdanga Road, Poura College Para, Chuadanga",2012,25
156,,"Unilab Medical Assistant Training School, Magura",2011,100
157,,"Brick Medical Assistant Training School, Daulatpur,
Kushtia",2014,50
158,,"Dr. Taher-Dr. Lina Medical Assistant Training
School, College Road, Meherpur",2014,50
159,,"Rupsha Medical Assistant Training School, Fulbari
Gate, Khulna",2014,50
160,,"Oxford Medical Assistant Training School, Stadium
More, Magura",2014,50
161,,"Bushra Medical Assistant Training School, Khulna
Road More, Satkhira",2014,50
162,,"Lalon Sha Medical Assistant Training School
and Medical Technology Institute, Chewriya,
Kumarkhali, Kushtia",2014,50
163,,"Muktijudda Tofazzal Hossen Medical Assistantr
Training School, Hamdaha, Jhenaidah",2015,50
164,,"Dr. Mezbah-ur-Rahman Medical Assistant Training
School, Jessore",2015,50
165,,"Padma Gorai Medical Assistant Training School,
Kushtia Sadar, Kushtia",2015,50
166,,"Specialised Medical Assistant Training School,
Hospital Road, Kushtia",2015,50
