0,1,2,3,4,5,6,7
"Table 5.13. Institutions for teaching and training on alternative medicines in Bangladesh
(December 2016)",,,,,,,
"Name of
institution",Total,Govt.,Private,"Duration
of course","Duration
of
internship",Degree offered,"No. of
seats"
"Govt. Unani
and Ayurvedic
Medical
College",1,1,0,5 years,1 year,"BUMS (Bachelor of Unani
Medicine and Surgery);
BAMS (Bachelor of
Ayurvedic Medicine
and Surgery)",50
"Homeopathic
Medical
College",2,1,1,5 years,1 year,"BHMS (Bachelor of
Homeopathic Medicine
and Surgery)","150
(50*
+100)"
"Unani
Diploma
College",16,1,15,4 years,6 months,"DUMS (Diploma in
Unani
Medicine and Surgery)","1,100
(50*
+1,050)"
"Ayurvedic
Diploma
College",9,0,9,4 years,6 months,"DAMS (Diploma in
Ayurvedic Medicine and
Surgery)",650
"Homeopathic
Diploma
College",53,0,53,4 years,6 months,"DHMS (Diploma in
Homeopathic Medicine
and Surgery)","5,700"
Total,91,3,88,,,,
*Only in government institutions,,,,,,,
