0,1,2,3,4,5,6,7,8
Table 11.2. Heart and vascular surgeries performed at the NICVD in 2016,,,,,,,,
Year,Open-heart surgery,,,,,Vascular surgery,,
,CABG,Valve,Congenital,Other,Total,Routine,Emergency,Total
2016,206,226,464,99,995,222,1602,1824
