0,1,2,3,4,5,6,7,8
Table 11.3. Number of OPD and emergency visits at the NICRH in the last five years (2012-2016),,,,,,,,
Year,OPD,,,,Emergency,,,
,"Total
(M+F)","Male
(M)","Female
(F)","Child
(Under-5)","Total
(M+F)","Male
(M)","Female
(F)","Child
(Under-5)"
2012,"59,221","33,073","26,148","1,803","3,606","2,305","1,301",177
2013,"163,029","81,753","81,276","2,425","3,720","2,220","1,500",107
2014,"196,859","97,585","99,274","4,336","4,493","2,530","1,963",105
2015,"171,127","86,565","84,562","2,910","4,381","2,545","1,836",98
2016,"191,000","98,879","92,121","3,987","4,813","2,599","2,214",129
