0,1
Title of article,Name of journal
"Examination of Huntington’s disease with atypical clinical features in a
Bangladeshi family tree-clinical case report",Wiley Publishing Group
"Molecular Analysis of glucose-6-phosphate dehydrogenase gene
mutations in Bangladeshi individuals",PLOS ONE
"Bacterial and viral pathogen spectra of acute respiratory infections in
under-5 children in hospital settings in Dhaka city",PLOS ONE
