0,1,2,3,4
"SI.
no.",Division,Name of institution,"Year of
establishment","No. of
seats"
167,Barisal,"Morning Sun Assistant Training School (MATS),
Nobogram Road, Barisal",2012,25
168,,"Disabled Welfare Foundation Medical Assistant
Training School, Sabujbagh, Patuakhali",2012,50
169,,"Jomjom Medical Assistant Training School,
Kazipara, C&B Road, Barisal",2012,100
170,,"DWF Medical Assistant Training School, Himel
Cottage, C&B Road, Barisal",2014,50
171,,"AdvancedInstitute of Medical & Dental Technology
with MATS, Chandmari, Barisal",2014,50
172,,"Progressive Medical Assistant Training School,
Bauphol, Patuakhali",2014,50
173,Rangpur,"Rangpur Medical Assistant Training School,
Islambag, RK Road, Rangpur",2010,105
174,,"Anwara Medical Assistant Training School,
Mirzapur, Suihari, Dinajpur",2011,100
175,,"Medi Help Medical Assistant Training School,
Kamal Kachna, Sadar Rangpur",2015,50
176,,"Reliable Medical Assistant Training School,
Rangpur",2011,75
177,,"Bengal Medical Assistant Training School,
(Bengal MATS), Sahi Monjil, Katkipara, RK Road,
Rangpur",2015,50
178,,"Alfa Medical Assistant Training School, RK Road,
Rangpur Sadar",2015,50
179,,"Renin Medical Assistant Training School,
Lalmonirhat",2011,50
180,,"Central Medical Assistant Training School (MATS),
Rangpur",2011,50
181,,"Green International Medical Assistant Training
School, Rangpur",2008,150
182,,"Prime Medical Assistant Training School,
Rangpur",2008,105
183,,"Rangpur CT MATS, Kelabond C O Bazar, Rangpur",2012,100
184,,"Birampur Medical Assistant Training School,
Birampur, Dinajpur",2012,50
185,,"Janata Medical Assistant Training School,
Nageshwori, Kurigram",2011,50
186,,"Creative Medical Assistant Training School,
Hospital Road, Nilphamari",2012,50
187,,"North Bengal Medical Assistant Training School,
College Road, Gaibandha",2013,50
