0,1,2,3,4,5,6,7,8
Table 11.4. No. of admissions and deaths at the NICRH in the last five years (2012-2016),,,,,,,,
Year,Admission,,,,Death,,,
,"Total
(M+F)","Male
(M)","Female
(F)","Child
(Under-5)","Total
(M+F)","Male
(M)","Female
(F)","Child
(Under-5)"
2012,"3,020","1,731","1,289",481,60,45,15,5
2013,"3,045","1,820","1,225",577,115,67,48,3
2014,"4,349","2,403","1,946",212,124,86,38,4
2015,"7,285","4,318","2,967",415,168,99,69,6
2016,"8,365","4,478","3,887",439,225,142,83,5
