0,1,2,3,4
Table 11.1. Results Framework 2016-2021 of the 4th HPNSP,,,,
Disease,Results framework 2016-2021,,,
,Indicator,Verification,Baseline,"Target
(2021)"
Diabetes,"Prevalence of diabetes among
women and men aged 35 years
and older",BDHS; NCD RF,11.2% BDHS 2011,10%
Hypertension,"Prevalence of hypertension among
women and men aged 35 years
and older",BDHS; NCD RF,31.9% BDHS 2011,30%
