0,1,2,3,4,5,6,7
Organization/Facility,Category,,,,,,"Grand
Total"
,All-in-one,Desktop,Laptop,Monitor,Printer,TAB,
CS Office,1,,7,,1,1,10
DG Office,15,27,13,2,19,7,83
District hospital,,1,3,,,,4
"Institute and specialized
institution",1,1,2,,,,4
Port health office,,1,,,,1,2
UHC with CC,3,22,629,6,1,116,777
Grand Total,20,52,654,8,21,125,880
