0,1
Management of women patients,Number (%)
Follow-up after 3 years,14049 (46.09)
Follow-up after 1 year,4136 (13.59)
LEEP,3759 (12.33)
Cryotherapy,131 (0.43)
Thermal Ablation,3361 (11.03)
Referred due to cancer,2048 (6.71)
Failure of treatment and follow-up,2997 (9.82)
Total,30482 (100.00)
