0,1,2,3,4,5
Year,"Total no. of
samples tested",Satisfactory,,Unsatisfactory,
,,No.,Percentage,No.,Percentage
2017,593,559,94.27,34,5.73
2018,406,398,98.00,08,2.00
2019,296,287,96.9,09,2.1
2020,218,218,100.0,00,0
