0,1,2
Sl. no.,Activity,Progress/remarks
1,"Prepared Guidance Document for Continuity of
Nutrition Services during COVID-19 Pandemic
(English and Bangla)","Circulate to all health and FP managers and
service providers (Bangla version)"
2,"Training on Good Hygienic Practice (maintaining
social distance and health rules)",2 batches received training
3,"Organized SAM training (maintaining social
distance and health rules)",120 doctors received training
4,"Refresher training on DLIs and DLRs (13 and 14)
(maintaining social distance and health rules)",140 upazilas of 15 districts completed
5,"Monitoring and follow-up of field-level activities
through cell phone, apps (Pusti Tottho), email,
etc.","15 districts of Sylhet and Chattogram
division"
6,"Weekly episode on nutrition in COVID-19
situation, program produced by the NNS in the
BTV World",75 episodes held
7,Printing of CCTN module,"Module-1=11,000 and Module-2=5,000"
