0,1,2,3,4
Sl. no.,Type of medical institutions,"Number of
institutions",Number of seats,Degree provided
1,Government,22,1048,"Postgraduate
Diploma,
M.Phil., MD, MS,
MPHMMED, FCPS,
MCPS"
2,Autonomous,7,1112,
3,Non-government,10,112,
Total,,39,2272,
