0,1
Common mental disorder,Percentage (Range)
"Adults
• Any mental disorder among adults
• Anxiety disorder
• Depression
• Schizophrenia
• Substance-abuse","16.8 (15.5-18.2)
4.5 (3.80-5.3)
6.7 (5.8-7.6)
1 (0.7-1.3)
0.2"
"Children and adolescents
• Any mental disorder among children
• Neurodevelopmental disorders (3.4%)
• Autism (0.84%)","13.6 (11.5-15.7)
5.9 (4.5-7.2)"
