0,1,2,3,4,5
Category,,"Sanctioned
post","Filled-up
post","Vacant
post","Rate of
vacancy (%)"
Class I,Doctor (MBBS + Dental),32496,26648,5848,18.00
,"Doctor (Homeo, Unani, and Ayurvedic)",345,143,202,58.55
,Non-medical,565,238,327,57.88
Class II*,Grade 10,1162,675,487,41.91
Class III,Grade 11-16,55312,35553,19759,35.72
Class IV,Grade 17-20,25392,14970,10422,41.04
Total,115272,78227,37045,3214,
