0,1,2,3,4
Category,,Sanctioned,Filled-up,Vacant
Sub-asst. Community Medical Officer (SACMO),,5317,3616,1701
Domiciliary staff,Health Inspector,1410,893,517
,Assistant Health Inspector,4220,3433,787
,Health Assistant,20908,14653,6255
,Sub-total,26538,18979,7559
Total,,31855,35553,19759
