0,1,2,3,4,5
Ins(cid:1)tution,Computer,Monitor,Printer,UPS,Total
Directorate General of Health Services,23,8,4,11,46
Specialized ins(cid:1)tutes,6,0,2,0,8
Civil surgeon’offices,7,1,7,0,15
District hospitals,6,0,2,2,10
Upazila hospitals,92,10,50,23,175
Total,134,19,65,36,254
