0,1
Name of the Post,No. of posts
Project Director,1
Additional Project Director,2
Deputy Project Director,6
Communication Officer,1
Programmer,1
Accounts Officer,1
Training Officer,1
Data Entry Operator,8
PA-cum-Computer Operator,3
"Accountant, Cashier",2
"Store Keeper, Driver, MLSS",18
Community Health Care Provider,"13,500"
Total,"13,544"
