0,1,2,3,4,5,6,7,8
,Type of hospital,,,No.,,,Percentage,
,Medical college hospitals,,,14,,,2.03,
,District and general hospitals,,,62,,,8.99,
,Upazila health complexes,,,416,,,60.29,
,Districts from where NGO care providers sent data,,,64,,,9.28,
,Districts from where private care providers sent data,,,64,,,9.28,
,MCWC,,,63,,,9.13,
,Others,,,7,,,1.00,
,Total,,,690,,,100.00,
