0,1,2,3,4
Division,Male Patient,Female Patient,Child Patient,Total Patient
Outdoor,15937,23673,12354,51964
Pathology,-,-,-,-
Emergency,1395,2006,961,4362
Indoor admission patient,180,215,88,483
Antenatal care,-,-,-,329
