0,1,2,3,4,5,6,7,8,9,10,11
BCG,OPV1,OPV2,OPV3,Penta1,Penta2,Penta3,MR1,MR2,PCV1,PCV2,PCV3
101.3,100.1,99.3,97.9,100.1,99.9,98.5,98.8,87.2,99.0,98.4,102.5
