0,1
OPD visit in MCH,No. of visit
"M Abdur Rahim MCH, Dinajpur",199437
"Faridpur MCH, Faridpur",205758
"Shaheed Tajuddin Ahmad MCH, Gazipur",236035
"Khulna MCH, Khulna",261486
"Comilla MCH, Comilla",264704
"Rangpur MCH, Rangpur",324662
"Shahid Ziaur Rahman MCH, Bogra",432042
"Chittagong MCH, Chittagong",620667
"Sir Salimullah MCH, Mitford, Dhaka",656513
"Rajshahi MCH, Rajshahi",720558
"Dhaka MCH, Dhaka",935876
