0,1
Cutaneous anthrax,Pulmonary tuberculosis (PTB+)
Malaria,PTB-
Enteric fever,Extrapalmonary tuberculosis (EPTB)
Probable rabies,Tuberculosis in children
Kala azar,Acute hepatitis
Dengue fever,Acute meningitis-encephalititis syndrome
