0,1
Ayurvedic,
SL,Name of Disease
01,"Neurological Disorders, Rheumatic Arthritis, Joint
pain"
02,Hyper acidity
03,Skin Diseases
04,Dyspepsia
05,IBS
06,Asthma
07,Anemia
08,Leucorrhoea
O9,Piles
10,Retension of urine
