0,1,2,3,4,5,6,7
Government,,,,,Non-government,,
MCH,DH/GH,UHC,MC&WC,Total,"Private
facilities","NGO
facilities",Total
48901,67363,142137,29298,287699,95588,37549,133137
46.3%,61.2%,90.0%,84.0%,70.4%,26.4%,57.7%,31.2%
54830,41938,14796,5419,116983,264140,27069,291209
51.9%,38.1%,9.4%,15.5%,28.6%,73.0%,41.6%,68.2%
1842,797,964,154,3757,2078,482,2560
1.7%,0.7%,0.6%,0.4%,0.9%,0.6%,0.7%,0.6%
105573,110098,157897,34871,408439,361806,65100,426906
