0,1
2011-16,2017 onwrds
Yes,Updating
"NSC, JCC, NTWG","NSC, JCC, NTWG"
"Health, Livestock,
LG, WHO, FAO,
OIE, World Animal
Protection, HSI",Strengthening
7.2 million USD,320 million USD
TCV and RIG,TCV and RIG
TCV: 200 thousand,"TCV: 350
thousand"
67 (all districts),"Better
functioning"
<1000,>3000
<3 lac dogs,>3 lac dogs
No,Establishing
