0,1,2
Indicator,"Benchmark
(Year)","Current progress
(Reference)"
"Population using improved
drinking-water sources (%)",78.0 (1990),98.2 (SVRS 2011)*
"Population using improved
sanitation facility (%)",39.2 (2006),"80.4 (MICS 2009)*
63.6 (SVRS 2011)"
