0,1,2,3,4,5,6,7,8
"Med.
coll.
hosp.","District
hosp.","Upazila
health
complex",MCWC,"Total in govt.
facility",NGO,"Private
clinic/
hosp.",Other,"Total in non-
govt. facility"
No.,No.,No.,No.,"% of
No.
total",No.,No.,No.,"% of
No.
total"
"116579
136220
49583
86501
5401
8941
9059
786
50348
813
4311","277786
691711
86926
105351
4541
8,083
9,918
7914
132172
527
375","691981
249147
74070
166832
5327
5645
4649
30,392
239,981
648
796","221423
40970
5619
37285
447
530
1651
1638
57997
118
22","1307769 66.6
1118048 80.6
216198 68.1
395969 61.5
15716 83.1
23199 85.9
25277 65.9
40730 84.2
480498 64.3
2106 90.0
5504 93.2","319975
51578
23606
57241
888
166
6087
3815
85417
177
193","332459
213127
76920
188467
2235
3589
7020
3574
178880
55
210","4800
3619
551
2215
65
54
-
279
2091
1
1","657234 33.4
268324 19.4
101077 31.9
247923 38.5
3188 16.9
3809 14.1
13107 34.1
7668 15.8
266388 35.7
233 10.0
404 6.8"
