0,1,2,3,4,5,6,7,8
,,,,,,,,
"latipsoH etar
)%(
htaed",,2.0 1.0 2.0 1.0 2.0 3.0,,1.0 2.0 0.0 5.0 1.0 1.0 2.0 1.0,,3.0 7.0 1.0 3.0 1.0 2.0 2.0 3.0 3.0 0.0 4.0 2.0,,0.0 3.0 1.0 4.0 3.0
"ycnapucco
)%(
-deB
etar",,7.77 7.27 1.35 8.75 8.401 3.48,,6.97 0.45 7.45 3.26 8.47 6.27 3.04 7.36,,7.56 9.57 1.26 6.14 6.56 9.901 2.08 6.06 4.08 0.101 7.96 7.28,,6.16 5.511 1.49 4.55 6.39
"egarevA fo )d(
htgnel
yats",,7.1 2.2 6.1 5.3 8.1 4.3,,4.1 0.4 0.1 0.3 0.1 3.1 2.1 7.2,,7.1 3.2 6.2 6.1 6.3 5.1 0.3 0.2 0.3 8.1 3.2 3.2,,7.1 7.1 0.1 0.2 3.2
"stisiv
roodtuo
fo
.oN","latoT
dlihC
elameF
elaM","16458 05853 07967 43588 974301 40128
47451 9556 25381 69562 16693 63381
23244 62781 06673 69224 33753 96904
55752 56501 85902 24691 58082 99722",,"16906 34193 24487 28325 34013 88765 15805 62785
3804 7656 00631 6088 2813 2388 3587 6067
77833 06281 44263 72442 25541 67842 24352 11333
10032 61341 89582 94191 90331 08032 65671 90871",,"34857 98967 31504 55924 16408 22817 26847 33705 07617 81467 64328 33375
06571 13611 17501 0218 42341 8129 2779 2805 7868 2429 62361 4178
52533 83073 09151 28481 05823 43533 11853 46372 31743 22414 84373 71552
85742 02382 25741 35361 78233 07092 97292 78281 07282 45752 27682 20132",,"02855 86063 96965 18209 58595
4761 2655 64031 60222 69321
66552 42122 74452 19563 69372
08582 2838 67481 48413 39791"
"shtaed
latipsoh
fo
.oN","latoT
dlihC
elameF
elaM","8 3 6 1 31 21
2 1 1 - - 1
2 2 3 - 7 7
4 - 2 1 6 4",,"5 3 3 21 6 5 9 4
1 1 1 5 1 - 4 2
2 - - 4 1 2 2 -
2 2 2 3 4 3 3 2",,"31 52 3 31 2 71 6 11 01 2 51 61
6 7 - 1 - 3 3 3 - - 2 2
3 8 1 2 1 4 3 2 3 - 9 4
4 01 2 01 1 01 - 6 7 2 4 01",,"1 23 51 21 41
- 7 8 6 11
- 8 2 3 1
1 71 5 3 2"
"snoissimda
fo
.oN","latoT
dlihC
elameF
elaM","9825 5173 1463 4981 1676 0354
545 174 961 206 335 847
4982 9471 4681 257 8693 2432
0581 5941 8061 045 0622 0441",,"7226 1351 3916 4432 3648 8726 2273 0862
6961 052 615 314 2441 93 357 28
7132 166 2492 0211 2733 8364 3771 0031
4122 026 5372 118 9463 1061 6911 8921",,"4534 3963 3762 8064 6702 3248 7892 3833 0603 9126 6943 5846
145 905 053 484 564 6131 872 662 762 507 506 849
0842 6071 8021 4932 6001 2593 1141 4091 7351 1604 3871 2303
3331 8741 5111 0371 506 5513 8921 3121 6521 3541 8011 5052",,"1086 79221 94601 2903 3554
097 9851 247 752 416
0552 6296 5884 5981 0082
1643 2873 2205 049 9311"
"fo sdeb
.oN",,13 13 13 13 13 05,,13 13 13 13 13 13 13 13,,13 13 13 05 13 13 13 13 13 13 13 05,,05 05 13 13 13
,,,"tcirtsid
jnagjariS",,"noisivid tcirtsid
rupgnaR rupjaniD",,"tcirtsid
ahdnabiaG",
