0,1,2,3,4
Samples received (N),Satisfactory (N),Unsatisfactory (N),Not analyzed,Feedback given to senders
"4589
3145
5006
3720
4239","3639
3078
3833
2583
2276","100
67
82
104
95","-
-
1091
1033
1868","-
-
-
-
264"
