0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,,,,,,,,,,,,,,
"latipsoH etar
)%(
htaed",,4.0 1.0,,1.0 4.0 1.0,,3.0 2.0,,4.0 3.0,,2.0 0.1 6.0 5.0 0.1 1.1,,1.0 1.0 1.0 1.0 1.0 1.0 3.0 1.0 3.0 1.0 2.0,,5.0 4.0 2.0
"ycnapucco
)%(
-deB
etar",,1.611 9.64,,3.48 7.94 6.08,,2.59 6.11,,7.38 6.611,,6.67 1.241 3.98 0.17 6.271 8.301,,2.35 9.06 2.17 5.07 2.88 9.08 5.301 2.35 0.211 1.19 7.28,,6.26 4.26 8.27
"egarevA fo )d(
htgnel
yats",,0.3 7.1,,9.0 9.2 5.5,,0.2 5.2,,7.2 3.2,,3.3 1.4 0.3 5.5 4.3 2.4,,3.2 5.1 6.1 2.3 9.2 7.2 3.4 9.3 9.1 5.2 8.3,,7.2 8.1 6.3
"stisiv
roodtuo
fo
.oN","latoT
dlihC
elameF
elaM","32833 71971
6618 2301
56161 7429
2949 8367",,"81715 05092 71013
11101 3754 7015
34162 48741 34741
46451 3969 76111",,"698021 66324
9616 3087
70046 66612
02705 79821",,"80295 99327
86001 3697
36513 93434
77571 79902",,"61805 90936 34774 40743 05234 80333
8517 7567 17421 6039 57201 8867
64862 84463 05702 91421 93491 93431
21861 40891 22541 97921 63531 18121",,"63416 68168 68933 93665 74756 45866 58435 66984 735661 78056 53074
01761 3546 0646 71801 90301 70431 0548 9886 73552 32351 7685
87972 36545 86761 25323 20763 83003 79152 62313 00357 99603 22212
84761 07152 85701 07431 63781 90432 83891 15701 00756 56091 64991",,"22514 59747 50668
20121 3718 25821
40461 63733 45783
61031 68823 99943"
"shtaed
latipsoh
fo
.oN","latoT
dlihC
elameF
elaM","72 6
8 -
5 2
41 4",,"41 21 1
5 2 -
4 4 1
5 6 -",,"92 1
3 -
7 -
91 1",,"52 71
8 -
6 4
11 31",,"5 04 43 11 49 84
1 - 2 1 81 -
1 81 51 7 93 02
3 22 71 3 73 82",,"3 9 11 4 7 4 51 1 81 4 6
- 3 - - - - 4 - 3 1 2
2 2 3 1 3 1 6 1 5 1 2
1 4 8 3 4 3 5 - 01 2 2",,"31 71 9
1 2 -
5 01 1
7 5 8"
"snoissimda
fo
.oN","latoT
dlihC
elameF
elaM","8417 1505
2961 077
4903 4372
2632 7451",,"80301 7613 9461
008 261 084
0006 8971 356
8053 7021 615",,"9868 915
793 14
6955 032
6962 842",,"1175 3585
4521 6222
5682 7261
2951 0002",,"6562 2393 3645 1432 1539 2454
272 59 397 532 6502 896
8531 8062 8492 2021 1674 4062
6201 9221 2271 409 4352 0421",,"7024 0357 6418 2604 3745 7243 7434 0551 0856 5166 6293
314 8011 5731 797 165 824 635 071 003 5351 797
5812 0873 2814 4381 3382 4761 6602 428 3643 4472 5971
9061 2462 9852 1341 9702 5231 5471 655 7182 6332 4331",,"2952 6204 4463
803 632 645
2631 5842 7471
229 5031 1531"
"fo sdeb
.oN",,05 05,,13 05 13,,05 13,,05 13,,13 13 05 05 05 05,,05 05 05 05 05 13 05 13 13 05 05,,13 13 05
,,,"tcirtsid
arugaM",,"tcirtsid
rupreheM",,"tcirtsid
liaraN",,"tcirtsid
arihktaS",,"noisivid
tcirtsid
ihahsjaR
argoB",,"tcirtsid
jnagbawoniapahC",
