0,1,2
Indicator,"Benchmark
(Year)","Current progress
(Reference)"
"Antenatal care coverage (at
least one visit by skilled
health professional) (%)",27.5 (1993),54.6 (BDHS 2011)
"Antenatal care coverage (at
least four visits) (%)",05.5 (1993),25.5 (BDHS 2011)
"Unmet need for family
planning (%)",19.4 (1993),13.5 (BDHS 2011)
