0,1,2
Indicator,"Benchmark
(Year)","Current progress
(Reference)"
"Maternal mortality
ratio/100,000 livebirths",574.0 (1990),194.0 (BMMS 2010)*
"Births attended by skilled
health personnel (%)",7.0 (1990),"26.5 (BMMS 2010)
31.7 (BDHS 2011)"
"Contraceptive prevalence rate
(%)",39.9 (1991),"61.2 (BDHS 2011)*
58.4 (SVRS 2011)"
"Birth rate among adolescent
mothers/1,000 women",77.0 (1990/91),"105.0 (BMMS 2010)
118.3 (BDHS 2011)"
