0,1,2,3,4,5,6,7,8
No. and %,Barisal,Chittagong,Dhaka,Khulna,Rajshahi,Rangpur,Sylhet,Total
"No.
%","1
4.5","4
18.2","9
40.9","2
9.1","3
13.6","2
9.1","1
4.5","1
4.5"
"No.
%","0
-","1
20.0","1
20.0","1
20.0","1
20.0","0
-","1
20.0","1
20.0"
"No.
%","1
7.7","3
23.1","2
15.4","2
15.4","3
23.1","1
7.69","1
7.7","1
7.7"
