0,1,2
Indicator,"Benchmark
(Year)","Current progress
(Reference)"
"Death rate among under-five
children/1,000 livebirths",144.0 (1990),"41.0 (UNICEF 2013)**
44.0 (SVRS 2011)
53.0 (BDHS 2011)"
"Infant mortality rate/1,000
livebirths",94.0 (1990),"33.0 (UNICEF 2013)*
35.0 (SVRS 2011)
43.0 (BDHS 2011)"
"1-year old children immunized
against measles (%)",52.0 (1991),"85.5% (BECES 2012)*
87.5 (BDHS 2011)"
