0,1,2
SL. No.,Topic,Presenter
1.,Nutritional Management in Cancer Children,Dr. Ashis Kumar Ghosh
2.,Management of Retinoblastoma,Dr. Eshita Reza Khan
3.,"A 14-year-old boy Presented with multiple
polymorphouscutaneous Lesions (Anaplastic Large
Cell Lymphoma)",Dr. Farida Yasmin
4.,"A 11-year Girl presented with Polyuria & Polydipsia
(Primary CNSLymphoma)",Dr. Syeda Sharmin Ara
5.,"A 16 years old boy presented with multiplepainful
soft tissueswelling(Anaplastic Large Cell Lymphoma)",Dr. Mohammad Asaduzzaman
