0,1,2
Sl. No.,Name & Designation,Picture
01,"Dr. Ferdousi Begum
Associate Professor & Head of the Department",
02,"Dr. Ashis Kumar Ghosh
Associate Professor",
03,"Dr. Abu Naser Mohammad Al- Amin
Associate Professor",
04,"Dr. Sabina Karim
Assistant Professor",
