0,1
8. Other Activities and Achievements,
Sl. No.,Topic
1,"Professor Dr. Nazrina Khatun, Professor & Head, department of Medical Oncology, NICRH successfully
presided over the organizing committee of Dhaka Cancer Summit, 2023"
2,"Dr. Muhammad Rafiqul Islam, Assistant Professor, Department of Medical Oncology granted fully funded
scholarship to pursue MS in Precision Medicine in University of Chicago, USA."
3,"Dr. Muhammad Rafiqul Islam, Assistant Professor, Department of Medical Oncology, presented his paper in
JSMO Annual Conference, 2023"
4,"Dr. ATM Kamrul Hasan, CMO, Medical Oncology and Dr. Md. Jahangir Alam, Medical Officer attended as a
speaker in SFO Annual Conference, Nepal, 2023"
5,"Dr. Md Rafiqul Islam, Assistant professor, presented his talk on Oncological Emergencies in 32nd Annual
Conference of Association of Physicians of Bangladesh (APB)"
6,"Dr. Salman Bashar awarded 3rd position in Best Poster Category in APB Annual Conference, 2023"
