0,1,2
Accepted Protocols and Thesis,,
Sl. No.,Topic,Principal Investigator
1.,"Treatment outcome of paclitaxel plus carboplatin vs
Gemcitabine plus Cisplatin in stage IV NSCLC","Dr. Raihan Bin Sharif
Phase B Resident, Medical Oncology"
2.,"Factors influencing the effect of analgesics in pain
management of cancer Patients attending at NICRH","Dr. Mazbah Uddin
Phase B resident"
3.,"Predisposing Factors for Platinum Induced
Nephrotoxicity in patients with Metastatic Non-Small
Cell Lung Cancer.","Dr. Jaynul Abedin
MD Thesis P"
