0,1,2,3
Se x,Rural,Urban,National
All,36.7%,29.0%,35.6%
Girl,38.8%,31.4%,37.9%
Boy,34.4%,26.6%,33.3%
"Source: National Low Birth Weight Survey of Bangladesh
2003-2004",,,
