0,1,2,3,4,5
Year,"phi
Sandhani","lanthropi
Red
Crescent","c organiz
Quantum","ations
Badhan",Total
2001,"43,702","19,300","1,781","8,785","73,568"
2002,"34,125","22,470","5,295","11,030","72,920"
2003,"35,223","22,810","6,720","13,000","77,753"
2004,"37,426","23,195","10,431","10,300","81,352"
2005,"38,989","24,842","15,063","17,000","95,894"
2006,"40,306","27,486","22,635","21,166","111,593"
2007,29312,14612,33712,28000,107643
Total,"259,083","154,715","95,637","109,281","620,723"
