0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,S,urgeries including,
,Year,,,OPD,,,Admission,,,,
,,,,,,,,,,day surgeries,
,,,,,,,,,,,
2000,,,57748,,,11591,,,13422,,
2001,,,96979,,,13089,,,17882,,
2002,,,107250,,,14296,,,18337,,
2003,,,108299,,,15729,,,18898,,
2004,,,108941,,,16068,,,19406,,
2005,,,114650,,,16955,,,21660,,
2006,,,117795,,,17331,,,22300,,
2007,,,130386,,,19631,,,41817,,
"2008 as
of June",,,94132,,,10731,,,13609,,
