0,1,2,3,4,5,6,7,8
,Post,,,Sanctioned,Available,,Vacant,
"Medical Technology
(Physiotherapy)",,,33,,29,,4,
"Medical Technology
(Radiotherapy)",,,38,,14,,24,
,Total,,,5651,4514,,1137,
Note: Process for recruitment in vacant posts is ongoing,,,,,,,,
