0,1,2,3,4,5,6,7,8
,Location of center,,,Year 2007,,,Year 2008,
Medical College Hospitals,,,13,,,14,,
Specialized Hospitals,,,5,,,8,,
Other Hospitals,,,53,,,59,,
Combined Military Hospital,,,13,,,14,,
"Other Government and Non-
Government Hospitals",,,11,,,11,,
"BDR, Red Crescent,
BIRDEM, Thalassimia Center",,,4,,,8,,
,Total,,,99,,,114,
