0,1,2,3,4,5,6,7,8,9,10,11
,Post,,,Sanctioned,,,Available,,,Vacant,
Pharmacis t,,,2620,,,1952,,,668,,
"Medical Technology
(Lab)",,,1846,,,1504,,,342,,
"Medical Technology
(Dental)",,,492,,,397,,,95,,
"Medical Technology
(Radiography )",,,622,,,618,,,4,,
