0,1,2,3,4,5,6,7
,Open Heart Surgery,,,,,Closed Heart,Vascular
Year,CABG,Valve,Congenital,Other,Total,Surgery,Surgery
2001,60,134,133,3,330,157,-
2002,112,89,210,4,415,151,-
2003,170,142,162,22,496,140,-
2004,180,159,205,17,561,95,-
2005,267,102,237,20,626,93,-
2006,226,113,255,28,622,70,500
2007,188,165,256,46,655,58,568
Total,1203,904,1458,140,3705,764,1068
