0,1,2,3,4,5,6
,Post,,,Proposed,Approved,
Junior consulta nt,,,3,,25,
Resident Medical Officer,,,1,,,
Medical office r,,,5,,,
Class III,,,28,,,
Class IV,,,,,,
,Total,,,37,25,
a,Note: MoEst approved 25 posts and MOHFW for subsequent,,,,,
,ction s,,,,,
