0,1,2,3
,,"Susp
Distr ict
Cas","ected
Death(N )
es (N)"
Year,Month,,
,,,
2001,April-Ma,y Meherpur 1,3 9
2003,Janu ary,Naogaon 1,2 8
2004,January,Rajbari 1,2 10
2004,"January
March","Rajbari
Dhaka, Natore,
Gopalganj, Rajshahi,
-
Manikganj, 2
Joypurhat, Naogaon
Faridpur",4 15
2004,Feb-April,Faridpur 3,6 27
2005,January,Tangail 1,2 11
2007,Janury,Thakurgaon 5,3
2007,April,Kushtia 8,5
2008,Februry,"Manikganj &
9
Rajbari",8
Total,,1,31 96
