0,1,2,3,4,5,6,7
"Table 6.4. Number of desktop and laptop computers, monitors, printers, UPSs, and PDAs repaired
in FY 2016-2017 by the MIS-DGHS",,,,,,,
Institution,Desktop,Laptop,Monitor,Printer,UPS,PDA,Total
DGHS,75,35,20,45,5,10,190
"Specialized
institutes",20,12,6,10,0,5,53
"Civil surgeon’s
offices",10,42,7,22,7,18,106
District hospitals,4,7,5,10,0,15,41
"Upazila hospitals
with CC",66,"1,244",10,45,10,319,"1,694"
Total,175,"1,340",48,132,22,367,"2,084"
