0,1,2,3
"Table 11.6. Distribution of patients by top five types of cancer according to the site of occurrence
at the NIRCH in 2016 (n=11,015)",,,
"Male (n=5,983)",,"Female (n=5,032)",
Site,Number (%),Site,Number (%)
Lung,"1,562 (26.1)",Breast,"1,516 (30.1)"
"Lymph node &
lymphatic system",752 (12.6),Cervix,855 (17.0)
Esophagus,365 (6.1),"Lymph node and
lymphatic system",320 (6.4)
Stomach,299 (5.0),Lung,267 (5.3)
Liver,286 (4.8),Cheek/Buccal mucosa,163 (3.2)
