0,1,2,3,4,5,6,7,8
"Table 5.16. Number of institutes with available seats providing courses for FWV, community
paramedics, and CSBA",,,,,,,,
S.I,Trainee,Duration,Government,,Private,,Total,
,,,"No. of
institutes","No. of
seats","No. of
institutes","No. of
seats","No. of
institutes","No. of
seats"
1,"Family welfare visitor
(FWV)","18
months",12,1000,0,0,12,1000
2,Community paramedic,2 years,0,0,23,1270,27,1270
3,"Community-based
skill birth attendants
(CSBAs)",6 months,48,960,4,80,23,1040
