0,1,2,3,4
"Table 5.4. Numbers of sanctioned, filled-up
and vacant posts of sub-assistant community
medical officer (SACMO) in 2013, 2014, 2015,
and 2017 under the DGHS",,,,
"Year
(Month)",No. of posts,,Vacant,
,Sanctioned,"Filled-
up",No.,(%)
"2013
(Dec)","5,411","4,917",494,9.13
"2014
(Dec)","5,411","4,684",727,13
"2015
(Dec)","5,411","4,578",833,15
"2017
(Aug)","5,368","3,886",1482,27.61
