0,1,2,3,4
"Sl.
no.","Code
no.",Name of college,Seats,Estd.
54,94,"Ashiyan Medical College, Unicom Plaza (4-6th Floor), 42/2
North Avenue, Gulshan 2,",50,2013
55,95,"Aichi Medical College, Plot-35&37, Sector 8, Abdullahpur,
Uttara, Dhaka",50,2013
56,96,"Bashundhara Ad-Din Medical College, Keraniganj, Dhaka",50,2013
57,97,"Abdul Hamid Medical College & Hospital, Kishoreganj",60,2014-15
58,98,"Bikrampur Bhuiyan’s Medical College & Hospital, Srinagar,
Munshiganj",50,2014-15
59,99,"Universal Medical College,74G/75 Peacock Square, New Airport
Road, Dhaka",50,2014-15
60,100,"Care Medical College, 2/1-A Iqbal Road, Mohammadpur, Dhaka",50,2014-15
61,101,"Brahmanbaria Medical College, Ghatura, Brahmanbaria",50,2014-15
62,102,"Parkview Medical College & Hospital, Taltola, Telihaor, VIP
Road, Sylhet",50,2014-15
63,103,"Marine City Medical College & Hospital, Chittagong",50,2014-15
64,104,"Shah Makhdum Medical College, Boalia, Rajshahi",50,2014-15
65,105,"Chattagram International Medical College (CIMC), Chattgram",50,2015
66,106,"US Bangla Medical College, Rupganj, Narayanganj",40,2015
67,107,"Ad-Din Akij Medical College, Khulna",50,2015
68,108,"Monoara Sikder Medical College, Shariatpur",40,2015
69,109,"Khulna City Medical College, Khulna",50,2016
Total,,,6186,
