0,1,2,3,4,5
,Items,,,Outcomes,
"Prevention of DM
through Religious
Leaders",,,"1. Training of 100 Imams in 100 upazilas
2. Diabetes Screening Corners in 100 Mosques
3. Development of a Khutbah in both Bangla and Arabic
and instruction to all the registered 3 lacs mosques to use
this Khutbah during Friday sermon
4. 30,000 people screened for DM and HTN in diabetes
corners",,
"Preconception Care to
prevent the onset of GDM
and future DM through
Religious Leaders (Kazis)",,,"1. Training of 400 Marriage Registrars/Kazis in 8 divisions
(50/ each division)
2. Starting of 54 Preconception Care Centers in 54 BADAS
Centers
3. 3,000 women of childbearing age given preconception
care package",,
"Development of Diabetes
Care BADAS Guideline",,,"1. 1,000 doctors throughout the country were trained",,
"Development of Diabetes
Journey App",,,"1. Development of software-based clinical management of
diabetic patients
2. 1,000 GPs were trained",,
"COVID-19 and Diabetes-
Our Initiatives",,,"1. Two Guidelines on COVID-19 and DM- one for
Physicians (English) and another one for non-health
professionals (Bangla)
2. Online courses for physicians and general people which
enrolled 20,000 people
3. Two online surveys and one hospital-based survey
completed
4. Published two papers on COVID-19 and Diabetes",,
"Manpower training on
diabetes and related
NCDs",,,"1. 600 Government health professionals including doctors,
nurses and SACMO were trained
2. 200 medical and nursing students given training",,
"Research Related to
Diabetes and other NCDs",,,"1. A nationwide survey to screen people with unknown
diabetes and related risk factors
2. A nationwide survey to assess the prevalence of GDM
and related risk factors in Bangladesh
3. A nationwide survey to assess the cardio-metabolic risk
factors (DM, HTN) among the young adult population in
Bangladesh",,
