0,1,2,3
,Health Behaviour,,
,Main sources of drinking water (%),,
,"[PHC 2022 National Report, vol 1, BBS]",,
"Tap/Pipe (Supply)
Tubewell (Deep/Shallow)
Bottled/Jar water
Well
Pond/River/Canal/Lake",,"11.14
86.51
0.57
0.34
0.89",
