0,1,2,3,4,5,6,7,8,9,10,11
,,,,Type of messages,,,,,,Telecast time,
,Financial year,,,,,,Place,,,,
,,,,telecast,,,,,,(Minutes),
,,,,,,,,,,,
"FY
2022-2023",,,TVC / TV Spot,,,"Dhaka South & North
City Corporation areas",,,142000,,
