0,1,2,3,4,5,6,7,8
,Major,,,Achievements including development of,,,,
,,,,,,,Status,
,Components,,,Guideline/ Training manual/ Policy briefs,,,,
,,,,,,,,
"Major NCDs
(Cardiovascula
r Diseases,
Diabetes,
COPD,
Cancer)",,,"- National Protocol for Management of
Diabetes and Hypertension
- Guideline for Life care of Hypertensive
Patients
- Guideline for Life care of Diabetic Patients
- National Guideline for management of Stroke
- National Guideline for management of
Headache
- National Protocol for Management of
Bronchial Asthma and COPD
- Development of Multi-Sectoral Action Plan
2021-2025 on NCD
- Hypertension & diabetes screening at 300
upazilas
- PEN implementation model in 100 upazilas
- Supply of Antihypertensive and Anti-diabetic
drugs",,,"- Draft module on
management of
parkinsonism at
the primary
health care
- Draft training
module on
diseases
(Epilepsy,
Dementia, Head
Injury,
Meningitis,
Encephalitis,
Loss of
Consciousness)
- Draft module on
reprocessing and
reuse of single-
use devices",,
"Environmenta
l Health
hazards
(Water,
Arsenicosis,
Air, Soil)",,,"- Arsenicosis Patients Diagnosis and
Monitoring Manual for Health Practitioners",,,,,
"Mental
Health,
Autism &
NDDs",,,"- National Strategic Plan for
Neurodevelopmental Disorders 2016-2021 in
Bangladesh
- Development of National Mental Health
Strategic Plan 2020-30
- National Mental Health Policy developed
- Mental Health, Tobacco, Alcohol & Substance
Abuse guideline
- Guidebook on Mental Health and COVID-19",,,,,
