0,1,2,3,4,5,6,7,8,9,10,11
,Division,,,Non-endemic districts,,,Low endemic districts,,,Endemic districts,
Barisal,,,Bhola,,,,,,"Barguna, Barisal,
Jhalokathi,
Patuakhali, Pirojpur",,
Chittagong,,,"Brahmanbaria, Chandpur,
Chittagong, Comilla, Cox's
bazar, Khagrachhari,
Noakhali, Rangamati",,,"Bandarban, Feni,
Lakshmipur",,,-,,
Dhaka,,,"Faridpur, Kishoreganj,
Madaripur, Manikganj,
Rajbari, Tangail",,,"Dhaka, Gazipur,
Gopalganj, Munshiganj,
Narayanganj, Narsingdi",,,-,,
Khulna,,,"Jessore, Khulna, Magura,
Satkhira",,,"Bagerhat, Jhenaidah,
Narail",,,"Chuadanga,
Kushtia, Meherpur",,
Rajashahi,,,"Joypurhat, Naogaon,
Natore",,,Bogra,,,"Chapainawabganj,
Pabna, Rajshahi,
Sirajganj",,
