0,1,2,3,4,5,6,7
"14000000
12000000
10000000
stneitap
8000000
fo
6000000
.oN
4000000
2000000
0
2017 2018 2019 2020 2021 2022
Outdoor 7860862 9358559 7129674 7129674 8996690 11847205
Emergency 1586369 1976668 2207929 1500309 1826655 2241501
Indoor 1579744 1696114 1963834 1295320 1676500 2284984",,,,,,,
,,2017,2018,2019,2020,2021,2022
,Outdoor,7860862,9358559,7129674,7129674,8996690,11847205
,Emergency,1586369,1976668,2207929,1500309,1826655,2241501
,Indoor,1579744,1696114,1963834,1295320,1676500,2284984
