0,1,2,3,4,5,6,7,8
,"RT PCR
Lab
(Govt.)","RT PCR
Lab (Pvt.)","Gene
Expert
(Govt.)","Gene
Expert
(Pvt.)","RAT Lab
(Govt.)","RAT Lab
(Pvt.)","Total Lab
(Govt.)","Total Lab
(Pvt.)"
No. of Lab in 31 Dec 2021,56,96,54,3,545,98,655,197
No. of Lab in 31 Dec 2022,56,105,54,3,545,120,655,228
