0,1,2
Type of hospital/facility,Number,Percentage (%)
Govt. medical college hospitals,21,3.0%
District and general hospitals,62,8.7%
Upazila health complexes,429,60.4%
Community Clinics,68,9.6%
Government specialized hospitals,18,2.5%
Private medical college hospitals,3,0.4%
NGO hospitals/ Private clinics,109,15.4%
Total,710,100.0%
