0,1,2,3,4,5,6,7,8
,"Estimates of TB burden, 2021",,,Number,,,Rate,
,,,,(thousands),,,"(per 100,000 people)",
,Mortality (excludes HIV+TB),,,42 (28-60),,,25 (17-35),
,Mortality (HIV+TB only),,,0.17 (0.11-0.24),,,0.1 (0.07-0.14),
,Incidence (includes HIV+TB),,,375 (273-493),,,221 (161-291),
,Incidence (HIV+TB only),,,0.73 (0.37-1.2),,,0.43 (0.22-0.71),
,Incidence (MDR/RR-TB),,,4.5 (1.5-7.6),,,2.7 (0.86-4.5),
