0,1,2,3,4,5,6,7,8,9,10,11
,Name of the institute,,,2009,,,2022,,,Change in the,
,,,,(No. of,,,(No. of,,,number of foreign,
,,,,students),,,students),,,students,
Government Medical College,,,50,,,137,,,87,,
Private Medical College,,,474,,,1970,,,1496,,
Government Dental College and Unit,,,2,,,5,,,3,,
Private Dental College and Unit,,,40,,,7,,,-33,,
,Total,,,566,,,2119,,,1553,
,,,,,,,,,,,
