0,1,2,3,4,5,6,7,8,9,10,11
,COVID-19,,,2020,,,2021,,,2022,
,status,,,,,,,,,,
"No. of tests
conducted",,,23103,,,57713,,,37346,,
"No. of confirmed
cases",,,367,,,2941,,,3280,,
"No. of confirmed
deaths",,,10,,,24,,,11,,
